name,gender,ethnic,name_part,rate
Sigar,Male,Old English,0,1
Sigefrith,Male,Old English,0,1
Sigenoth,Male,Old English,0,1
Sigeraed,Male,Old English,0,1
Sigeric,Male,Old English,0,1
Sigeweald,Male,Old English,0,1
Sigewine,Male,Old English,0,1
Sigewulf,Male,Old English,0,1
Sigketil,Male,Old English,0,1
Sigmund,Male,Old English,0,1
Sigref,Male,Old English,0,1
Sigrith,Male,Old English,0,1
Sigsten,Male,Old English,0,1
Sihtric,Male,Old English,0,1
Simeon,Male,Old English,0,1
Sindi,Male,Old English,0,1
Siundi,Male,Old English,0,1
Siwate,Male,Old English,0,1
Skaenkil,Male,Old English,0,1
Skalpi,Male,Old English,0,1
Skialdfrithr,Male,Old English,0,1
Skiotr,Male,Old English,0,1
Skotkollr,Male,Old English,0,1
Skraemir,Male,Old English,0,1
Skule,Male,Old English,0,1
Slettan,Male,Old English,0,1
Smala,Male,Old English,0,1
Smeawine,Male,Old English,0,1
Smelt,Male,Old English,0,1
Smeri,Male,Old English,0,1
Smert,Male,Old English,0,1
Snaebiorn,Male,Old English,0,1
Snaring,Male,Old English,0,1
Snarri,Male,Old English,0,1
Snelling,Male,Old English,0,1
Snerri,Male,Old English,0,1
Snerrir,Male,Old English,0,1
Snot,Male,Old English,0,1
Snotormann,Male,Old English,0,1
Snotta,Male,Old English,0,1
Sol,Male,Old English,0,1
Solomon,Male,Old English,0,1
Sot,Male,Old English,0,1
Soti,Male,Old English,0,1
Soting,Male,Old English,0,1
Sotmann,Male,Old English,0,1
Spearhafoc,Male,Old English,0,1
Sperrir,Male,Old English,0,1
Sperun,Male,Old English,0,1
Spieta,Male,Old English,0,1
Spillir,Male,Old English,0,1
Spirites,Male,Old English,0,1
Spracheling,Male,Old English,0,1
Spracling,Male,Old English,0,1
Spreotmann,Male,Old English,0,1
Sprot,Male,Old English,0,1
Sprottulf,Male,Old English,0,1
Sprotwulf,Male,Old English,0,1
Stable,Male,Old English,0,1
Staerling,Male,Old English,0,1
Stan,Male,Old English,0,1
Stanburg,Male,Old English,0,1
Stanflaed,Male,Old English,0,1
Stanheard,Male,Old English,0,1
Stanketil,Male,Old English,0,1
Stanmaer,Male,Old English,0,1
Stanwine,Male,Old English,0,1
Stapolwine,Male,Old English,0,1
Starculf,Male,Old English,0,1
Sten,Male,Old English,0,1
Stenesnoc,Male,Old English,0,1
Stengrim,Male,Old English,0,1
Stenkil,Male,Old English,0,1
Stenulf,Male,Old English,0,1
Steorra,Male,Old English,0,1
Stephen,Male,Old English,0,1
Sterri,Male,Old English,0,1
Stigand,Male,Old English,0,1
Stiupi,Male,Old English,0,1
Stori,Male,Old English,0,1
Stoting,Male,Old English,0,1
Strang,Male,Old English,0,1
Strangwulf,Male,Old English,0,1
Strikr,Male,Old English,0,1
Stubart,Male,Old English,0,1
Sturmid,Male,Old English,0,1
Styr,Male,Old English,0,1
Styrcar,Male,Old English,0,1
Sudan,Male,Old English,0,1
Sumarfugl,Male,Old English,0,1
Summerled,Male,Old English,0,1
Sunegod,Male,Old English,0,1
Suneman,Male,Old English,0,1
Sunngifu,Male,Old English,0,1
Sunulf,Male,Old English,0,1
Sunwine,Male,Old English,0,1
Svartbrandr,Male,Old English,0,1
Svartgeirr,Male,Old English,0,1
Svartkollr,Male,Old English,0,1
Svavi,Male,Old English,0,1
Swaerting,Male,Old English,0,1
Swart,Male,Old English,0,1
Swartbrand,Male,Old English,0,1
Swarthofthi,Male,Old English,0,1
Swarti,Male,Old English,0,1
Swarting,Male,Old English,0,1
Swartric,Male,Old English,0,1
Swening,Male,Old English,0,1
Swertling,Male,Old English,0,1
Swet,Male,Old English,0,1
Sweting,Male,Old English,0,1
Swetmann,Male,Old English,0,1
Swithgar,Male,Old English,0,1
Sylvi,Male,Old English,0,1
Talcha,Male,Old English,0,1
Taldus,Male,Old English,0,1
Tanio,Male,Old English,0,1
Tascelin,Male,Old English,0,1
Tata,Male,Old English,0,1
Tedald,Male,Old English,0,1
Tehel,Male,Old English,0,1
Teher,Male,Old English,0,1
Tela,Male,Old English,0,1
Teolf,Male,Old English,0,1
Tepekin,Male,Old English,0,1
Tesco,Male,Old English,0,1
Tet,Male,Old English,0,1
Tetbert,Male,Old English,0,1
Tewdwr,Male,Old English,0,1
Tezelin,Male,Old English,0,1
Theobald,Male,Old English,0,1
Theodbert,Male,Old English,0,1
Theodger,Male,Old English,0,1
Theodric,Male,Old English,0,1
Tholf,Male,Old English,0,1
Thomas,Male,Old English,0,1
Thor,Male,Old English,0,1
Thorald,Male,Old English,0,1
Thorbern,Male,Old English,0,1
Thorbert,Male,Old English,0,1
Thorbrand,Male,Old English,0,1
Thorfinn,Male,Old English,0,1
Thorfridh,Male,Old English,0,1
Thorgar,Male,Old English,0,1
Thorgisl,Male,Old English,0,1
Thorgot,Male,Old English,0,1
Thorgrim,Male,Old English,0,1
Thori,Male,Old English,0,1
Thorir,Male,Old English,0,1
Thorlogh,Male,Old English,0,1
Thormaer,Male,Old English,0,1
Thormod,Male,Old English,0,1
Thormund,Male,Old English,0,1
Thorn,Male,Old English,0,1
Thororm,Male,Old English,0,1
Thorp,Male,Old English,0,1
Thorsten,Male,Old English,0,1
Thorth,Male,Old English,0,1
Thorulf,Male,Old English,0,1
Thorvald,Male,Old English,0,1
Thrond,Male,Old English,0,1
Thurstan,Male,Old English,0,1
Thyri,Male,Old English,0,1
Tidbald,Male,Old English,0,1
Tidwulf,Male,Old English,0,1
Tigier,Male,Old English,0,1
Tihel,Male,Old English,0,1
Toiswald,Male,Old English,0,1
Toki,Male,Old English,0,1
Toli,Male,Old English,0,1
Tonni,Male,Old English,0,1
Topi,Male,Old English,0,1
Toradre,Male,Old English,0,1
Tosard,Male,Old English,0,1
Tosti,Male,Old English,0,1
Toti,Male,Old English,0,1
Tovi,Male,Old English,0,1
Toxus,Male,Old English,0,1
Trasmund,Male,Old English,0,1
Travers,Male,Old English,0,1
Trawin,Male,Old English,0,1
Trumwine,Male,Old English,0,1
Tubbi,Male,Old English,0,1
Tuffa,Male,Old English,0,1
Tumi,Male,Old English,0,1
Tunbi,Male,Old English,0,1
Tunmann,Male,Old English,0,1
Tunric,Male,Old English,0,1
Turbern,Male,Old English,0,1
Turgis,Male,Old English,0,1
Turold,Male,Old English,0,1
Tutflaed,Male,Old English,0,1
Ubbi,Male,Old English,0,1
Ubeinn,Male,Old English,0,1
Uhtbrand,Male,Old English,0,1
Uhtraed,Male,Old English,0,1
Ulfbert,Male,Old English,0,1
Ulfgrim,Male,Old English,0,1
Ulfketil,Male,Old English,0,1
Ultbert,Male,Old English,0,1
Ulvar,Male,Old English,0,1
Untan,Male,Old English,0,1
Urfer,Male,Old English,0,1
Urse,Male,Old English,0,1
Veikr,Male,Old English,0,1
Victor,Male,Old English,0,1
Vifli,Male,Old English,0,1
Vighlak,Male,Old English,0,1
Viking,Male,Old English,0,1
Vitalis,Male,Old English,0,1
Wace,Male,Old English,0,1
Wacra,Male,Old English,0,1
Wada,Male,Old English,0,1
Wadard,Male,Old English,0,1
Wadel,Male,Old English,0,1
Wadilo,Male,Old English,0,1
Waerhelm,Male,Old English,0,1
Waerstan,Male,Old English,0,1
Wagen,Male,Old English,0,1
Wailolf,Male,Old English,0,1
Wala,Male,Old English,0,1
Waland,Male,Old English,0,1
Walbert,Male,Old English,0,1
Walcher,Male,Old English,0,1
Walcra,Male,Old English,0,1
Waldin,Male,Old English,0,1
Waldwin,Male,Old English,0,1
Walefrid,Male,Old English,0,1
Waleran,Male,Old English,0,1
Walkelin,Male,Old English,0,1
Walo,Male,Old English,0,1
Walraven,Male,Old English,0,1
Walscin,Male,Old English,0,1
Waltheof,Male,Old English,0,1
Warenbold,Male,Old English,0,1
Warenger,Male,Old English,0,1
Warin,Male,Old English,0,1
Warmund,Male,Old English,0,1
Warner,Male,Old English,0,1
Waso,Male,Old English,0,1
Waswic,Male,Old English,0,1
Waua,Male,Old English,0,1
Wazelin,Male,Old English,0,1
Wege,Male,Old English,0,1
Weland,Male,Old English,0,1
Weleret,Male,Old English,0,1
Weneling,Male,Old English,0,1
Wenenc,Male,Old English,0,1
Werenc,Male,Old English,0,1
Werlin,Male,Old English,0,1
Wesman,Male,Old English,0,1
Westan,Male,Old English,0,1
Wester,Male,Old English,0,1
Wibald,Male,Old English,0,1
Wibert,Male,Old English,0,1
Wiburh,Male,Old English,0,1
Wicard,Male,Old English,0,1
Wicga,Male,Old English,0,1
Wiculf,Male,Old English,0,1
Widald,Male,Old English,0,1
Widard,Male,Old English,0,1
Widrus,Male,Old English,0,1
Wifari,Male,Old English,0,1
Wig,Male,Old English,0,1
Wigar,Male,Old English,0,1
Wigbeorht,Male,Old English,0,1
Wiger,Male,Old English,0,1
Wighen,Male,Old English,0,1
Wighulf,Male,Old English,0,1
Wiglaf,Male,Old English,0,1
Wigmaer,Male,Old English,0,1
Wigot,Male,Old English,0,1
Wigwin,Male,Old English,0,1
Wihanoc,Male,Old English,0,1
Wihenoc,Male,Old English,0,1
Wihomarc,Male,Old English,0,1
Wihta,Male,Old English,0,1
Wihtgar,Male,Old English,0,1
Wihtlac,Male,Old English,0,1
Wihtmaer,Male,Old English,0,1
Wihtnoth,Male,Old English,0,1
Wihtred,Male,Old English,0,1
Wihtric,Male,Old English,0,1
Wilard,Male,Old English,0,1
Wilgrim,Male,Old English,0,1
Wilgrip,Male,Old English,0,1
Willa,Male,Old English,0,1
Wimarc,Male,Old English,0,1
Wimund,Male,Old English,0,1
Wine,Male,Old English,0,1
Winegot,Male,Old English,0,1
Wineman,Male,Old English,0,1
Winemar,Male,Old English,0,1
Winge,Male,Old English,0,1
Winterhard,Male,Old English,0,1
Winterled,Male,Old English,0,1
Wistan,Male,Old English,0,1
Withar,Male,Old English,0,1
Withi,Male,Old English,0,1
Withri,Male,Old English,0,1
Wonni,Male,Old English,0,1
Wordrou,Male,Old English,0,1
Wudia,Male,Old English,0,1
Wudubil,Male,Old English,0,1
Wudubrun,Male,Old English,0,1
Wudumann,Male,Old English,0,1
Wulfa,Male,Old English,0,1
Wulfbeald,Male,Old English,0,1
Wulfbert,Male,Old English,0,1
Wulffrith,Male,Old English,0,1
Wulfgar,Male,Old English,0,1
Wulfgrim,Male,Old English,0,1
Wulfheah,Male,Old English,0,1
Wulfhelm,Male,Old English,0,1
Wulfhere,Male,Old English,0,1
Wulfhun,Male,Old English,0,1
Wulfketil,Male,Old English,0,1
Wulfraed,Male,Old English,0,1
Wulfred,Male,Old English,0,1
Wulfstan,Male,Old English,0,1
Wulfweald,Male,Old English,0,1
Wulfwig,Male,Old English,0,1
Wyngeat,Male,Old English,0,1
Wynning,Male,Old English,0,1
Wynric,Male,Old English,0,1
Wynsige,Male,Old English,0,1
Wynstan,Male,Old English,0,1
Wynwulf,Male,Old English,0,1
Ylving,Male,Old English,0,1
Yric,Male,Old English,0,1
Ywain,Male,Old English,0,1
Aila,Female,Old Finnish,0,3
Aino,Female,Old Finnish,0,3
Annikki,Female,Old Finnish,0,3
Helmi,Female,Old Finnish,0,3
Ilmatar,Female,Old Finnish,0,3
Kaisa,Female,Old Finnish,0,2
Kalevatar,Female,Old Finnish,0,2
Katri,Female,Old Finnish,0,2
Kerttu,Female,Old Finnish,0,2
Kyllikki,Female,Old Finnish,0,2
Lempi,Female,Old Finnish,0,2
Louhi,Female,Old Finnish,0,2
Maire,Female,Old Finnish,0,2
Marjatta,Female,Old Finnish,0,2
Mielikki,Female,Old Finnish,0,2
Paivikki,Female,Old Finnish,0,1
Sirkka,Female,Old Finnish,0,1
Tellervo,Female,Old Finnish,0,1
Tuulikki,Female,Old Finnish,0,1
Vellamo,Female,Old Finnish,0,1
Ahti,Male,Old Finnish,0,3
Antero,Male,Old Finnish,0,3
Armas,Male,Old Finnish,0,3
Ilmari,Male,Old Finnish,0,3
Joukahainen,Male,Old Finnish,0,3
Kaleva,Male,Old Finnish,0,2
Kauko,Male,Old Finnish,0,2
Kullervo,Male,Old Finnish,0,2
Lemminki,Male,Old Finnish,0,2
Mielikki,Male,Old Finnish,0,2
Onni,Male,Old Finnish,0,2
Paavo,Male,Old Finnish,0,2
Pekka,Male,Old Finnish,0,2
Sampo,Male,Old Finnish,0,2
Seppo,Male,Old Finnish,0,2
Tapio,Male,Old Finnish,0,1
Ukko,Male,Old Finnish,0,1
Untamo,Male,Old Finnish,0,1
Vaino,Male,Old Finnish,0,1
Vellamo,Male,Old Finnish,0,1
Vesa,Male,Old Finnish,0,1
Adelais,Female,Old French,0,3
Agnes,Female,Old French,0,3
Alais,Female,Old French,0,3
Alienor,Female,Old French,0,3
Aveline,Female,Old French,0,3
Beatrice,Female,Old French,0,2
Blanche,Female,Old French,0,2
Catherine,Female,Old French,0,2
Cecile,Female,Old French,0,2
Claire,Female,Old French,0,2
Constance,Female,Old French,0,2
Emeline,Female,Old French,0,2
Ermengarde,Female,Old French,0,2
Gilette,Female,Old French,0,2
Isabeau,Female,Old French,0,2
Jehanne,Female,Old French,0,1
Marguerite,Female,Old French,0,1
Marie,Female,Old French,0,1
Mathilde,Female,Old French,0,1
Melisende,Female,Old French,0,1
Perrette,Female,Old French,0,1
Philippe,Female,Old French,0,1
Richeut,Female,Old French,0,1
Ysabeau,Female,Old French,0,1
Adam,Male,Old French,0,3
Alain,Male,Old French,0,3
Amaury,Male,Old French,0,3
Anselme,Male,Old French,0,3
Aubert,Male,Old French,0,3
Baudouin,Male,Old French,0,2
Bernard,Male,Old French,0,2
Charles,Male,Old French,0,2
Etienne,Male,Old French,0,2
Eudes,Male,Old French,0,2
Gautier,Male,Old French,0,2
Geoffroi,Male,Old French,0,2
Gerard,Male,Old French,0,2
Gervais,Male,Old French,0,2
Guillaume,Male,Old French,0,2
Henri,Male,Old French,0,1
Hugues,Male,Old French,0,1
Jacques,Male,Old French,0,1
Jehan,Male,Old French,0,1
Louis,Male,Old French,0,1
Martin,Male,Old French,0,1
Mathieu,Male,Old French,0,1
Olivier,Male,Old French,0,1
Pierre,Male,Old French,0,1
Raoul,Male,Old French,0,1
Renaud,Male,Old French,0,1
Robert,Male,Old French,0,1
Thibaut,Male,Old French,0,1
Adelheid,Female,Old High German,0,3
Adeltrud,Female,Old High German,0,3
Albrada,Female,Old High German,0,3
Bertha,Female,Old High German,0,3
Brunhild,Female,Old High German,0,3
Engelberga,Female,Old High German,0,2
Ermengard,Female,Old High German,0,2
Frederuna,Female,Old High German,0,2
Gerberga,Female,Old High German,0,2
Gisela,Female,Old High German,0,2
Hedwig,Female,Old High German,0,2
Heilwig,Female,Old High German,0,2
Hildegard,Female,Old High German,0,2
Ida,Female,Old High German,0,2
Irmgard,Female,Old High German,0,2
Kunigund,Female,Old High German,0,1
Liutgard,Female,Old High German,0,1
Mathilda,Female,Old High German,0,1
Oda,Female,Old High German,0,1
Richlind,Female,Old High German,0,1
Roswitha,Female,Old High German,0,1
Theodelinda,Female,Old High German,0,1
Uta,Female,Old High German,0,1
Walburga,Female,Old High German,0,1
Adalbert,Male,Old High German,0,3
Adalhard,Male,Old High German,0,3
Alberich,Male,Old High German,0,3
Arnulf,Male,Old High German,0,3
Berengar,Male,Old High German,0,3
Bernhard,Male,Old High German,0,2
Bruno,Male,Old High German,0,2
Eberhard,Male,Old High German,0,2
Eckhard,Male,Old High German,0,2
Ernst,Male,Old High German,0,2
Folcwin,Male,Old High German,0,2
Fridugis,Male,Old High German,0,2
Gerhard,Male,Old High German,0,2
Giselbert,Male,Old High German,0,2
Gunther,Male,Old High German,0,2
Hartmann,Male,Old High German,0,1
Heinrich,Male,Old High German,0,1
Hildebrand,Male,Old High German,0,1
Konrad,Male,Old High German,0,1
Liutold,Male,Old High German,0,1
Ludwig,Male,Old High German,0,1
Otto,Male,Old High German,0,1
Raginold,Male,Old High German,0,1
Siegfried,Male,Old High German,0,1
Theodoric,Male,Old High German,0,1
Walther,Male,Old High German,0,1
Werner,Male,Old High German,0,1
Wolfram,Male,Old High German,0,1
Aldona,Female,Old Lithuanian,0,3
Birute,Female,Old Lithuanian,0,3
Danute,Female,Old Lithuanian,0,3
Egle,Female,Old Lithuanian,0,3
Giedre,Female,Old Lithuanian,0,3
Gintare,Female,Old Lithuanian,0,2
Laima,Female,Old Lithuanian,0,2
Milda,Female,Old Lithuanian,0,2
Mortana,Female,Old Lithuanian,0,2
Rasa,Female,Old Lithuanian,0,2
Rimgaila,Female,Old Lithuanian,0,2
Saule,Female,Old Lithuanian,0,2
Skirmante,Female,Old Lithuanian,0,2
Vaidile,Female,Old Lithuanian,0,2
Vaidilute,Female,Old Lithuanian,0,2
Vilte,Female,Old Lithuanian,0,1
Zemyna,Female,Old Lithuanian,0,1
Algimantas,Male,Old Lithuanian,0,3
Algirdas,Male,Old Lithuanian,0,3
Butigeidis,Male,Old Lithuanian,0,3
Butvydas,Male,Old Lithuanian,0,3
Gediminas,Male,Old Lithuanian,0,3
Gintautas,Male,Old Lithuanian,0,2
Jogaila,Male,Old Lithuanian,0,2
Kestutis,Male,Old Lithuanian,0,2
Lengvenis,Male,Old Lithuanian,0,2
Liubartas,Male,Old Lithuanian,0,2
Manvydas,Male,Old Lithuanian,0,2
Mindaugas,Male,Old Lithuanian,0,2
Narimantas,Male,Old Lithuanian,0,2
Rimantas,Male,Old Lithuanian,0,2
Skirgaila,Male,Old Lithuanian,0,2
Tautvilas,Male,Old Lithuanian,0,1
Treniota,Male,Old Lithuanian,0,1
Vaidotas,Male,Old Lithuanian,0,1
Vaihelgas,Male,Old Lithuanian,0,1
Vaisvilkas,Male,Old Lithuanian,0,1
Vytautas,Male,Old Lithuanian,0,1
Zivinbudas,Male,Old Lithuanian,0,1
Aadny,Female,Old Norse,0,1
Aafrid,Female,Old Norse,0,1
Aagunn,Female,Old Norse,0,1
Aalaug,Female,Old Norse,0,1
Aasa,Female,Old Norse,0,1
Aasbjorg,Female,Old Norse,0,1
Aase,Female,Old Norse,0,1
Aasfrid,Female,Old Norse,0,1
Aasgerd,Female,Old Norse,0,1
Aashild,Female,Old Norse,0,1
Aaslaug,Female,Old Norse,0,1
Aasne,Female,Old Norse,0,1
Aasrunn,Female,Old Norse,0,1
Aasveig,Female,Old Norse,0,1
Agnhild,Female,Old Norse,0,1
Alfhild,Female,Old Norse,0,1
Alfrid,Female,Old Norse,0,1
Annbjorg,Female,Old Norse,0,1
Annfrid,Female,Old Norse,0,1
Anngjerd,Female,Old Norse,0,1
Annhild,Female,Old Norse,0,1
Annlaug,Female,Old Norse,0,1
Annveig,Female,Old Norse,0,1
Arnbjorg,Female,Old Norse,0,1
Arnfrid,Female,Old Norse,0,1
Arnhild,Female,Old Norse,0,1
Arnhill,Female,Old Norse,0,1
Arnlaug,Female,Old Norse,0,1
Arnveig,Female,Old Norse,0,1
Asbjorg,Female,Old Norse,0,1
Asfrid,Female,Old Norse,0,1
Asgjerd,Female,Old Norse,0,1
Aslaug,Female,Old Norse,0,1
Asrunn,Female,Old Norse,0,1
Asta,Female,Old Norse,0,1
Astrid,Female,Old Norse,0,1
Asveig,Female,Old Norse,0,1
Aud,Female,Old Norse,0,1
Audbjorg,Female,Old Norse,0,1
Audfrid,Female,Old Norse,0,1
Audgerd,Female,Old Norse,0,1
Audgunn,Female,Old Norse,0,1
Audhild,Female,Old Norse,0,1
Audrun,Female,Old Norse,0,1
Audveig,Female,Old Norse,0,1
Bergfrid,Female,Old Norse,0,1
Berghild,Female,Old Norse,0,1
Bergljot,Female,Old Norse,0,1
Bergthora,Female,Old Norse,0,1
Bergunn,Female,Old Norse,0,1
Bjarnhild,Female,Old Norse,0,1
Bjorg,Female,Old Norse,0,1
Bjorgfrid,Female,Old Norse,0,1
Bjorghild,Female,Old Norse,0,1
Bjorgunn,Female,Old Norse,0,1
Bjorgveig,Female,Old Norse,0,1
Bjornhild,Female,Old Norse,0,1
Bodhild,Female,Old Norse,0,1
Bodil,Female,Old Norse,0,1
Borghild,Female,Old Norse,0,1
Borgny,Female,Old Norse,0,1
Borgunn,Female,Old Norse,0,1
Bryngerd,Female,Old Norse,0,1
Brynhild,Female,Old Norse,0,1
Dagbjorg,Female,Old Norse,0,1
Dageid,Female,Old Norse,0,1
Dagfrid,Female,Old Norse,0,1
Daghild,Female,Old Norse,0,1
Dagmoy,Female,Old Norse,0,1
Dagny,Female,Old Norse,0,1
Dagrun,Female,Old Norse,0,1
Dagveig,Female,Old Norse,0,1
Eidbjorg,Female,Old Norse,0,1
Eidfrid,Female,Old Norse,0,1
Eidunn,Female,Old Norse,0,1
Eirunn,Female,Old Norse,0,1
Eivor,Female,Old Norse,0,1
Eldbjorg,Female,Old Norse,0,1
Eldfrid,Female,Old Norse,0,1
Eldrid,Female,Old Norse,0,1
Embla,Female,Old Norse,0,1
Erika,Female,Old Norse,0,1
Eydis,Female,Old Norse,0,1
Eyrun,Female,Old Norse,0,1
Eyvor,Female,Old Norse,0,1
Finngerd,Female,Old Norse,0,1
Finnlaug,Female,Old Norse,0,1
Fredbjorg,Female,Old Norse,0,1
Fredgunn,Female,Old Norse,0,1
Fredhild,Female,Old Norse,0,1
Fredlaug,Female,Old Norse,0,1
Fredmoy,Female,Old Norse,0,1
Freidun,Female,Old Norse,0,1
Freydis,Female,Old Norse,0,1
Frida,Female,Old Norse,0,1
Fridbjorg,Female,Old Norse,0,1
Fridgunn,Female,Old Norse,0,1
Fridhild,Female,Old Norse,0,1
Geirhild,Female,Old Norse,0,1
Geirunn,Female,Old Norse,0,1
Gerd,Female,Old Norse,0,1
Gjartrud,Female,Old Norse,0,1
Gro,Female,Old Norse,0,1
Gudbjorg,Female,Old Norse,0,1
Gudfrid,Female,Old Norse,0,1
Gudlaug,Female,Old Norse,0,1
Gudrun,Female,Old Norse,0,1
Gudveig,Female,Old Norse,0,1
Gudvor,Female,Old Norse,0,1
Gunbjorg,Female,Old Norse,0,1
Gunda,Female,Old Norse,0,1
Gunn,Female,Old Norse,0,1
Gunnbjorg,Female,Old Norse,0,1
Gunnfrid,Female,Old Norse,0,1
Gunnhild,Female,Old Norse,0,1
Gunnlaug,Female,Old Norse,0,1
Gunnveig,Female,Old Norse,0,1
Gunnvor,Female,Old Norse,0,1
Gyda,Female,Old Norse,0,1
Hallbjorg,Female,Old Norse,0,1
Hallfrid,Female,Old Norse,0,1
Hallgerd,Female,Old Norse,0,1
Hallgunn,Female,Old Norse,0,1
Hallrid,Female,Old Norse,0,1
Hallveig,Female,Old Norse,0,1
Heidrun,Female,Old Norse,0,1
Helga,Female,Old Norse,0,1
Helgunn,Female,Old Norse,0,1
Hella,Female,Old Norse,0,1
Herbjorg,Female,Old Norse,0,1
Herborg,Female,Old Norse,0,1
Herfrid,Female,Old Norse,0,1
Hergunn,Female,Old Norse,0,1
Hervor,Female,Old Norse,0,1
Hild,Female,Old Norse,0,1
Hilda,Female,Old Norse,0,1
Hilde,Female,Old Norse,0,1
Hildebjorg,Female,Old Norse,0,1
Hildeborg,Female,Old Norse,0,1
Hildegunn,Female,Old Norse,0,1
Hill,Female,Old Norse,0,1
Hjartrud,Female,Old Norse,0,1
Hjordis,Female,Old Norse,0,1
Hladgerd,Female,Old Norse,0,1
Holmfrid,Female,Old Norse,0,1
Idunn,Female,Old Norse,0,1
Inga,Female,Old Norse,0,1
Ingegerd,Female,Old Norse,0,1
Inger,Female,Old Norse,0,1
Inghild,Female,Old Norse,0,1
Inglaug,Female,Old Norse,0,1
Ingrid,Female,Old Norse,0,1
Ingunn,Female,Old Norse,0,1
Ingvild,Female,Old Norse,0,1
Jarlaug,Female,Old Norse,0,1
Jarlfrid,Female,Old Norse,0,1
Jarnhild,Female,Old Norse,0,1
Joreid,Female,Old Norse,0,1
Jorfrid,Female,Old Norse,0,1
Jorgunn,Female,Old Norse,0,1
Jorhild,Female,Old Norse,0,1
Jorlaug,Female,Old Norse,0,1
Jorunn,Female,Old Norse,0,1
Kjellaug,Female,Old Norse,0,1
Kjellbjorg,Female,Old Norse,0,1
Kjellfrid,Female,Old Norse,0,1
Kjellrun,Female,Old Norse,0,1
Kjellvor,Female,Old Norse,0,1
Kjerlaug,Female,Old Norse,0,1
Knuthild,Female,Old Norse,0,1
Kollbjorg,Female,Old Norse,0,1
Lagertha,Female,Old Norse,0,1
Lidveig,Female,Old Norse,0,1
Lidvor,Female,Old Norse,0,1
Liv,Female,Old Norse,0,1
Liveig,Female,Old Norse,0,1
Livunn,Female,Old Norse,0,1
Lydveig,Female,Old Norse,0,1
Lydvor,Female,Old Norse,0,1
Magnhild,Female,Old Norse,0,1
Magnvor,Female,Old Norse,0,1
Malfrid,Female,Old Norse,0,1
Mildfrid,Female,Old Norse,0,1
Mildrun,Female,Old Norse,0,1
Modgunn,Female,Old Norse,0,1
Modhild,Female,Old Norse,0,1
Moyfrid,Female,Old Norse,0,1
Norbjorg,Female,Old Norse,0,1
Norfrid,Female,Old Norse,0,1
Norgunn,Female,Old Norse,0,1
Norhild,Female,Old Norse,0,1
Norlaug,Female,Old Norse,0,1
Norveig,Female,Old Norse,0,1
Oda,Female,Old Norse,0,1
Oddbjorg,Female,Old Norse,0,1
Oddfrid,Female,Old Norse,0,1
Oddgunn,Female,Old Norse,0,1
Oddlaug,Female,Old Norse,0,1
Oddrun,Female,Old Norse,0,1
Oddrunn,Female,Old Norse,0,1
Oddveig,Female,Old Norse,0,1
Odfrid,Female,Old Norse,0,1
Odlaug,Female,Old Norse,0,1
Odveig,Female,Old Norse,0,1
Olbjorg,Female,Old Norse,0,1
Oleiv,Female,Old Norse,0,1
Olrun,Female,Old Norse,0,1
Olveig,Female,Old Norse,0,1
Oslaug,Female,Old Norse,0,1
Oyfrid,Female,Old Norse,0,1
Oygunn,Female,Old Norse,0,1
Oylaug,Female,Old Norse,0,1
Oyonn,Female,Old Norse,0,1
Oyvor,Female,Old Norse,0,1
Ragna,Female,Old Norse,0,1
Ragnfrid,Female,Old Norse,0,1
Ragnhild,Female,Old Norse,0,1
Rambjorg,Female,Old Norse,0,1
Ramfrid,Female,Old Norse,0,1
Randi,Female,Old Norse,0,1
Ranfrid,Female,Old Norse,0,1
Rannveig,Female,Old Norse,0,1
Ranveig,Female,Old Norse,0,1
Reidhild,Female,Old Norse,0,1
Reidun,Female,Old Norse,0,1
Reinhild,Female,Old Norse,0,1
Runa,Female,Old Norse,0,1
Runhild,Female,Old Norse,0,1
Sabjorg,Female,Old Norse,0,1
Salmoy,Female,Old Norse,0,1
Sebjorg,Female,Old Norse,0,1
Sif,Female,Old Norse,0,1
Sigbjorg,Female,Old Norse,0,1
Sigfrid,Female,Old Norse,0,1
Signe,Female,Old Norse,0,1
Signhild,Female,Old Norse,0,1
Signy,Female,Old Norse,0,1
Sigrid,Female,Old Norse,0,1
Sigrunn,Female,Old Norse,0,1
Sigurda,Female,Old Norse,0,1
Sigvalda,Female,Old Norse,0,1
Sigvarda,Female,Old Norse,0,1
Sigveig,Female,Old Norse,0,1
Sigvor,Female,Old Norse,0,1
Siv,Female,Old Norse,0,1
Skjaldvor,Female,Old Norse,0,1
Snefrid,Female,Old Norse,0,1
Solaug,Female,Old Norse,0,1
Solbjorg,Female,Old Norse,0,1
Solfrid,Female,Old Norse,0,1
Solgerd,Female,Old Norse,0,1
Solgunn,Female,Old Norse,0,1
Solhild,Female,Old Norse,0,1
Sollaug,Female,Old Norse,0,1
Solmoy,Female,Old Norse,0,1
Solrunn,Female,Old Norse,0,1
Solunn,Female,Old Norse,0,1
Solveig,Female,Old Norse,0,1
Solvor,Female,Old Norse,0,1
Steinunn,Female,Old Norse,0,1
Steinvor,Female,Old Norse,0,1
Svanbjorg,Female,Old Norse,0,1
Svanfrid,Female,Old Norse,0,1
Svanhild,Female,Old Norse,0,1
Svanlaug,Female,Old Norse,0,1
Thora,Female,Old Norse,0,1
